REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_BAND,PATIENTS RECOVER AT HOME BAND (OUTCOMES),,Patients Recover at Home Band (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Categorical display band for days at home within 30 days of discharge, assigned by statistical confidence of deviation from the mean: Excellent / Better than Average (>=90% / >=75% confidence better), Average, Worse than Average / Poor (>=75% / >=90% confidence worse). Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_DEN,PATIENTS RECOVER AT HOME DENOMINATOR (OUTCOMES),,Patients Recover at Home Denominator (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Denominator: number of eligible index visits included in the days at home within 30 days of discharge model for this cohort. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_EVT,PATIENTS RECOVER AT HOME EVENT COUNT (OUTCOMES),,Patients Recover at Home Event Count (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Numerator/event count: observed number of days at home within 30 days of discharge events among eligible visits. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_OR,PATIENTS RECOVER AT HOME ODDS RATIO (OUTCOMES),,Patients Recover at Home Odds Ratio (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Risk-adjusted odds ratio for days at home within 30 days of discharge relative to the average hospital (derived from the hospital random intercept). Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_PRED,PATIENTS RECOVER AT HOME PREDICTED VALUE (OUTCOMES),,Patients Recover at Home Predicted Value (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Model-predicted (expected) value of days at home within 30 days of discharge for this hospital given its case mix. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_RE,PATIENTS RECOVER AT HOME RANDOM EFFECTS (OUTCOMES),,Patients Recover at Home Random Effects (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Hospital-specific random intercept (empirical Bayes estimate) from the days at home within 30 days of discharge model; quantifies deviation from the grand mean. As published by USNWR, values are oriented so that greater than 0 indicates better-than-average performance. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_RESE,PATIENTS RECOVER AT HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Recover at Home Random Effects Standard Error (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Standard error of the hospital random intercept from the days at home within 30 days of discharge model; reflects estimate precision (smaller with higher volume). Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RAH_SCORE,PATIENTS RECOVER AT HOME SCORE (OUTCOMES),,Patients Recover at Home Score (Outcomes),"Risk-adjusted days spent at home within 30 days of discharge from the index admission; days in acute care, outpatient/ED/observation, or a skilled nursing facility count as days away from home. Modeled with a linear mixed-effects model on Medicare FFS patients age 65+; capped at the 75th percentile for medical and fracture cohorts. Min-max normalized (0-1) value of days at home within 30 days of discharge used in the weighted composite score; 1 = best observed/theoretical performance in the cohort. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_PCTMA,PERCENTAGE OF MEDICARE PATIENTS WHO HAD MEDICARE ADVANTAGE (OUTCOMES),,Percentage of Medicare Patients Who Had Medicare Advantage (Outcomes),Share of the hospital's Medicare patients in this cohort covered by Medicare Advantage plans; used to weight the FFS and MA survival random effects when constructing the combined mortality outcome. Contextual only. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.,,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_TRANSP,PUBLIC TRANSPARENCY (PROCESS),,Public Transparency (Process),"Credit for voluntary public reporting of quality data through the clinical registry relevant to this cohort (AHA GWTG, ACC NCDR, STS, or STS/ACC TVT registry). Hospitals opting into public reporting receive credit. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_SUM_OUT,SUMMATION OF OUTCOME COMPONENTS (U.S. NEWS VALUES),,Summation of Outcome Components (U.S. News Values),"Sum of the cohort's normalized, weighted outcome measures (survival, readmission prevention, discharged home, recover at home, and cohort-specific outcomes); outcomes carry 57.5%-75% of the composite weight. Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_SUM_PROC,SUMMATION OF PROCESS COMPONENTS (U.S. NEWS VALUES),,Summation of Process Components (U.S. News Values),"Sum of the cohort's normalized, weighted process measures (patient experience, nurse staffing and communication, and cohort-specific process measures such as public transparency). Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_SUM_STR,SUMMATION OF STRUCTURAL COMPONENTS (U.S. NEWS VALUES),,Summation of Structural Components (U.S. News Values),"Sum of the cohort's normalized, weighted structural measures (patient volume and cohort-specific designations such as recognized cancer center or advanced heart program). Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_COMPOSITE,U.S. NEWS COMPOSITE SCORE (U.S. NEWS VALUES),,U.S. News Composite Score (U.S. News Values),"Overall cohort composite: each quality measure min-max normalized to 0-1, multiplied by its assigned weight, and summed. Determines the overall rating band (top 30% / up to 500 hospitals = High Performing; bottom 20% = Evaluated). Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,ARR_RATING,U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),,U.S. News Overall Rating (U.S. News Values),"Overall performance band for the cohort: High Performing (top 30% of rated hospitals, up to ~500, subject to survival-based exclusion/inclusion criteria), As Expected, or Evaluated (bottom 20%). Cohort: heart arrhythmia. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_BAND,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Categorical display band for 30-day mortality, assigned by statistical confidence of deviation from the mean: Excellent / Better than Average (>=90% / >=75% confidence better), Average, Worse than Average / Poor (>=75% / >=90% confidence worse). Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_DEN_FFSMA,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Denominator: number of eligible index visits included in the 30-day mortality model for this cohort. Data source: traditional Medicare fee-for-service and Medicare Advantage claims combined. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_DEN_FFS,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Denominator: number of eligible index visits included in the 30-day mortality model for this cohort. Data source: traditional Medicare fee-for-service claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_DEN_MA,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Denominator: number of eligible index visits included in the 30-day mortality model for this cohort. Data source: Medicare Advantage encounter (MedPAR information-only) claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_EVT_FFSMA,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Numerator/event count: observed number of 30-day mortality events among eligible visits. Data source: traditional Medicare fee-for-service and Medicare Advantage claims combined. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Lower,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_EVT_FFS,MORTALITY EVENT COUNT (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Numerator/event count: observed number of 30-day mortality events among eligible visits. Data source: traditional Medicare fee-for-service claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Lower,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_EVT_MA,MORTALITY EVENT COUNT (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Numerator/event count: observed number of 30-day mortality events among eligible visits. Data source: Medicare Advantage encounter (MedPAR information-only) claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Lower,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_OR_FFS,MORTALITY ODDS RATIO (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Odds Ratio (Fee-For-Service Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Risk-adjusted odds ratio for 30-day mortality relative to the average hospital (derived from the hospital random intercept). Data source: traditional Medicare fee-for-service claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Lower,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_OR_MA,MORTALITY ODDS RATIO (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Odds Ratio (Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Risk-adjusted odds ratio for 30-day mortality relative to the average hospital (derived from the hospital random intercept). Data source: Medicare Advantage encounter (MedPAR information-only) claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Lower,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_PRED_FFS,MORTALITY PREDICTED VALUE (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Predicted Value (Fee-For-Service Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Model-predicted (expected) value of 30-day mortality for this hospital given its case mix. Data source: traditional Medicare fee-for-service claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_PRED_MA,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Predicted Value (Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Model-predicted (expected) value of 30-day mortality for this hospital given its case mix. Data source: Medicare Advantage encounter (MedPAR information-only) claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_RE_FFSMA,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service & Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Hospital-specific random intercept (empirical Bayes estimate) from the 30-day mortality model; quantifies deviation from the grand mean. As published by USNWR, values are oriented so that greater than 0 indicates better-than-average performance. Data source: traditional Medicare fee-for-service and Medicare Advantage claims combined. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_RE_FFS,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Hospital-specific random intercept (empirical Bayes estimate) from the 30-day mortality model; quantifies deviation from the grand mean. As published by USNWR, values are oriented so that greater than 0 indicates better-than-average performance. Data source: traditional Medicare fee-for-service claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_RE_MA,MORTALITY RANDOM EFFECTS (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Hospital-specific random intercept (empirical Bayes estimate) from the 30-day mortality model; quantifies deviation from the grand mean. As published by USNWR, values are oriented so that greater than 0 indicates better-than-average performance. Data source: Medicare Advantage encounter (MedPAR information-only) claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_RESE_FFSMA,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service & Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Standard error of the hospital random intercept from the 30-day mortality model; reflects estimate precision (smaller with higher volume). Data source: traditional Medicare fee-for-service and Medicare Advantage claims combined. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_RESE_FFS,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Standard error of the hospital random intercept from the 30-day mortality model; reflects estimate precision (smaller with higher volume). Data source: traditional Medicare fee-for-service claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_RESE_MA,MORTALITY RANDOM EFFECTS STANDARD ERROR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Medicare Advantage Data) (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Standard error of the hospital random intercept from the 30-day mortality model; reflects estimate precision (smaller with higher volume). Data source: Medicare Advantage encounter (MedPAR information-only) claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Neutral,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_MORT_SCORE,MORTALITY SCORE (OUTCOMES),,Mortality Score (Outcomes),"Risk-adjusted death within 30 days of the index admission (displayed as 'Survival' on USNWR scorecards). Modeled with hierarchical logistic regression on Medicare patients age 65+, adjusting for age, sex, transfer status, admission year, 38 Elixhauser comorbidities, dual eligibility, and cohort-specific severity variables. The only P&C outcome combining fee-for-service and Medicare Advantage data (FFS/MA random effects weighted by payer mix). Min-max normalized (0-1) value of 30-day mortality used in the weighted composite score; 1 = best observed/theoretical performance in the cohort. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_VOL_FFSMA,NUMBER OF PATIENTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service & Medicare Advantage Data) (Structure),Cohort volume over the 5-year window (2019-2023). Higher-volume hospitals tend to achieve better outcomes; volume is winsorized at the greater of 200 cases or modified Z-score 3 to limit outlier effects. Minimum 15 cases required for rating. Data source: traditional Medicare fee-for-service and Medicare Advantage claims combined. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.,,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_VOL_FFS,NUMBER OF PATIENTS (FEE-FOR-SERVICE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service Data) (Structure),Cohort volume over the 5-year window (2019-2023). Higher-volume hospitals tend to achieve better outcomes; volume is winsorized at the greater of 200 cases or modified Z-score 3 to limit outlier effects. Minimum 15 cases required for rating. Data source: traditional Medicare fee-for-service claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.,,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_VOL_MA,NUMBER OF PATIENTS (MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Medicare Advantage Data) (Structure),Cohort volume over the 5-year window (2019-2023). Higher-volume hospitals tend to achieve better outcomes; volume is winsorized at the greater of 200 cases or modified Z-score 3 to limit outlier effects. Minimum 15 cases required for rating. Data source: Medicare Advantage encounter (MedPAR information-only) claims. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.,,,Higher,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,AMI_VOL_BAND_FFSMA,NUMBER OF PATIENTS BAND (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Band (Fee-For-Service & Medicare Advantage Data) (Structure),"Cohort volume over the 5-year window (2019-2023). Higher-volume hospitals tend to achieve better outcomes; volume is winsorized at the greater of 200 cases or modified Z-score 3 to limit outlier effects. Minimum 15 cases required for rating. Categorical display band for patient volume, assigned by statistical confidence of deviation from the mean: Excellent / Better than Average (>=90% / >=75% confidence better), Average, Worse than Average / Poor (>=75% / >=90% confidence worse). Data source: traditional Medicare fee-for-service and Medicare Advantage claims combined. Cohort: heart attack. USNWR 2025-2026 Best Hospitals: Procedures & Conditions.",,,Higher,,,,
