FACILITY_ID,FACILITY_NAME,ADDRESS,CITYTOWN,STATE,ZIP_CODE,COUNTY_PARISH,TELEPHONE_NUMBER,HOSPITAL_TYPE,HOSPITAL_OWNERSHIP,EMERGENCY_SERVICES,BIRTHING_FRIENDLY_HOSPITAL,LATITUDE,LONGITUDE
170075,"MERCY HOSPITAL, INC",218 E PACK STREET,MOUNDRIDGE,KS,67107,MCPHERSON,(620) 345-6391,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,38.20528,-97.51689
170039,SUMNER COMMUNITY HOSPITAL,1323 NORTH A STREET,WELLINGTON,KS,67152,SUMNER,(620) 326-7451,Acute Care Hospitals,Government - Local,TRUE,TRUE,37.27865,-97.39298
174023,"ST ANTHONY'S SENIOR CARE HOSPITAL, LLC",2114 N. 127TH COURT EAST,WICHITA,KS,67206,SEDGWICK,(316) 448-0850,Psychiatric,Proprietary,FALSE,FALSE,,
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",1400 W 4TH ST,COFFEYVILLE,KS,67337,MONTGOMERY,(620) 251-1200,Acute Care Hospitals,Government - Local,TRUE,TRUE,37.04099,-95.63943
171340,HERINGTON HOSPITAL,100 E HELEN STREET,HERINGTON,KS,67449,DICKINSON,(785) 258-2207,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,38.6801,-96.94227
171342,RUSH COUNTY MEMORIAL HOSPITAL,801 LOCUST ST,LA CROSSE,KS,67548,RUSH,(785) 222-2545,Critical Access Hospitals,Government - Local,FALSE,FALSE,38.53054,-99.31703
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,67880,GRANT,(620) 356-1266,Acute Care Hospitals,Proprietary,FALSE,FALSE,37.58467,-101.35867
170166,MORTON COUNTY HOSPITAL,445 N HILLTOP,ELKHART,KS,67950,MORTON,(620) 697-2141,Acute Care Hospitals,Government - Local,TRUE,FALSE,37.00178,-101.90533
281321,MERCYONE OAKLAND MEDICAL CENTER,601 EAST SECOND ST,OAKLAND,NE,68045,BURT,(402) 685-5601,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,41.83485,-96.45918
281330,WARREN MEMORIAL HOSPITAL,905 SECOND STREET,FRIEND,NE,68359,SALINE,(402) 947-2541,Critical Access Hospitals,Government - Local,TRUE,FALSE,40.65346,-97.28165
280138,HEARTLAND SURGERY CENTER,3515 30TH AVENUE,KEARNEY,NE,68845,BUFFALO,(308) 865-2670,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70006,JEFFERSON,(504) 454-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,30.01304,-90.18098
194100,SEASIDE BEHAVIORAL CENTER,"3601 COLISEUM ST., 6TH FLOOR",NEW ORLEANS,LA,70115,ORLEANS,(504) 393-4223,Psychiatric,Proprietary,FALSE,FALSE,29.92491,-90.09313
191303,ASSUMPTION COMMUNITY HOSPITAL,135 HIGHWAY 402,NAPOLEONVILLE,LA,70390,ASSUMPTION,(985) 369-3600,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,29.95961,-91.03914
190314,SOUTHEAST REGIONAL MEDICAL CENTER,719 AVENUE G,KENTWOOD,LA,70444,TANGIPAHOA,(985) 229-9193,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,FALSE,30.93713,-90.51925
190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",100 MEDICAL CENTER DRIVE,SLIDELL,LA,70461,ST. TAMMANY,(985) 646-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,30.28719,-89.74266
190315,AVAIL HOSPITAL LAKE CHARLES,3730 NELSON ROAD,LAKE CHARLES,LA,70605,CALCASIEU,(337) 656-7700,Acute Care Hospitals,Proprietary,TRUE,FALSE,,
190307,SOUTH CAMERON MEMORIAL HOSPITAL,5360 WEST CREOLE HWY,CAMERON,LA,70631,CAMERON,(337) 542-4111,Acute Care Hospitals,Proprietary,TRUE,FALSE,29.80808,-93.16568
193301,SHRINERS HOSPITALS FOR CHILDREN,3100 SAMFORD AVENUE,SHREVEPORT,LA,71103,CADDO,(318) 222-5704,Childrens,Voluntary non-profit - Private,FALSE,FALSE,32.48106,-93.75758
190081,WEST CARROLL MEMORIAL HOSPITAL,706 ROSS STREET,OAK GROVE,LA,71263,WEST CARROLL,(318) 428-3237,Acute Care Hospitals,Proprietary,TRUE,TRUE,32.8683,-91.38238
194121,FREEDOM BEHAVIORAL HOSPITAL OF LEESVILLE,1103 PORT ARTHUR TERRACE,LEESVILLE,LA,71446,VERNON,(337) 509-4003,Psychiatric,Proprietary,FALSE,FALSE,,
41335,SOUTHWEST REGIONAL MEDICAL CENTER LLC,2001 SOUTH MAIN,HOPE,AR,71801,HEMPSTEAD,(870) 722-3800,Critical Access Hospitals,Proprietary,TRUE,FALSE,33.64818,-93.58442
40162,SEVIER COUNTY MEDICAL CENTER,960 HWY 71 N,DE QUEEN,AR,71832,SEVIER,(870) 642-6420,Acute Care Hospitals,Government - Local,TRUE,FALSE,,
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,(479) 394-6100,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,34.58905,-94.22163
41314,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,AR,72042,ARKANSAS,(870) 946-3571,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,34.27979,-91.33823
40074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076,PULASKI,(501) 985-7000,Acute Care Hospitals,Proprietary,TRUE,FALSE,34.87317,-92.12548
40163,UNITY HEALTH NEWPORT,1205 MCLAIN STREET,NEWPORT,AR,72112,JACKSON,(870) 523-8911,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,35.60857,-91.26506
40158,LEGACY SURGERY CENTER,"5800 WEST TENTH STREET, SUITE 206",LITTLE ROCK,AR,72204,PULASKI,(501) 661-0071,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,FALSE,,
40157,"CENTERVIEW SURGERY CENTER, LLC",1310 CENTERVIEW DRIVE,LITTLE ROCK,AR,72211,PULASKI,(501) 410-1127,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
40085,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING JR DRIVE,HELENA,AR,72342,PHILLIPS,(870) 338-5800,Acute Care Hospitals,Proprietary,TRUE,TRUE,34.51029,-90.6271
41316,SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,MISSISSIPPI,(870) 563-7000,Critical Access Hospitals,Government - Local,TRUE,TRUE,35.69971,-89.97557
40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,RANDOLPH,(870) 892-6000,Acute Care Hospitals,Government - Local,TRUE,TRUE,36.28976,-90.99739
41304,EUREKA SPRINGS HOSPITAL COMMISSION,24 NORRIS STREET,EUREKA SPRINGS,AR,72632,CARROLL,(479) 253-7400,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,36.40016,-93.74424
40152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 571-7002,Acute Care Hospitals,Proprietary,TRUE,FALSE,36.12133,-94.13404
370139,STILLWATER MEDICAL - PERRY,501 N 14TH ST,PERRY,OK,73077,NOBLE,(580) 336-3541,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,36.28839,-97.2995
370029,ALLIANCEHEALTH CLINTON,100 NORTH 30TH STREET,CLINTON,OK,73601,CUSTER,(580) 323-2363,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,35.51471,-98.99777
370153,ELKVIEW GENERAL HOSPITAL,429 WEST ELM STREET,HOBART,OK,73651,KIOWA,(580) 726-3324,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,35.03778,-99.09861
371324,HARPER COUNTY COMMUNITY HOSPITAL,1003 US HIGHWAY 64 NORTH,BUFFALO,OK,73834,HARPER,(580) 735-2555,Critical Access Hospitals,Government - Local,TRUE,TRUE,36.84207,-99.62975
370041,BRISTOW ENDEAVOR HEALTHCARE DBA CENTER FOR ORTHOPAEDIC RECONSTRUCTION AND EXCELLENCE,3029 WEST MAIN STREET,JENKS,OK,74037,TULSA,(918) 701-2300,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,35.83403,-96.40144
370190,"SOUTHWESTERN REGIONAL MEDICAL CENTER, LLC",10109 EAST 79TH STREET,TULSA,OK,74133,TULSA,(918) 286-5000,Acute Care Hospitals,Proprietary,TRUE,TRUE,36.05119,-95.86348
374017,WILLOW CREST HOSPITAL,130 A STREET SOUTHWEST,MIAMI,OK,74354,OTTAWA,(918) 542-1836,Psychiatric,Proprietary,FALSE,FALSE,36.87248,-94.87906
370030,STILLWATER MEDICAL-BLACKWELL,710 S 13TH STREET,BLACKWELL,OK,74631,KAY,(580) 363-2311,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,36.79804,-97.29999
370229,ALLIANCEHEALTH SEMINOLE,2401 WRANGLER BOULEVARD,SEMINOLE,OK,74868,SEMINOLE,(405) 303-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,35.24497,-96.69841
670340,METHODIST CELINA MEDICAL CENTER,1500 S DALLAS PARKWAY,CELINA,TX,75009,COLLIN,(214) 947-6452,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,,
670346,BAYLOR SCOTT AND WHITE MEDICAL CENTER FRISCO AT PG,7600 BETTER WAY,FRISCO,TX,75033,DENTON,(945) 339-0500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,33.10449,-96.83783
454134,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,"5680 FRISCO SQUARE BLVD, SUITE 3000",FRISCO,TX,75034,DENTON,(469) 535-8000,Psychiatric,Proprietary,FALSE,FALSE,33.15114,-96.83786
454138,GARLAND BEHAVIORAL HOSPITAL,2300 MARIE CURIE BLVD 5TH FLOOR,GARLAND,TX,75042,DALLAS,(972) 487-5309,Psychiatric,Proprietary,FALSE,FALSE,32.91978,-96.6621
670319,TRINITY REGIONAL HOSPITAL SACHSE,4750 PRESIDENT GEORGE BUSH HIGHWAY,SACHSE,TX,75048,DALLAS,(469) 298-2599,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,,
454130,WELLBRIDGE HEALTHCARE GREATER DALLAS,4301 MAPLESHADE LANE,PLANO,TX,75093,COLLIN,(972) 596-5445,Psychiatric,Proprietary,FALSE,FALSE,33.00581,-96.77695
670138,"PARK AMBULATORY SURGERY CENTER, LLC","5055 W PARK BLVD, SUITE 800",PLANO,TX,75093,COLLIN,(214) 299-7010,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
453308,OUR CHILDRENS HOUSE,1340 EMPIRE CENTRAL DR,DALLAS,TX,75247,DALLAS,(214) 828-4747,Childrens,Voluntary non-profit - Church,FALSE,FALSE,32.82592,-96.86961
451360,MEMORIAL MEDICAL CENTER SAN AUGUSTINE,511 HOSPITAL ST,SAN AUGUSTINE,TX,75972,SAN AUGUSTINE,(936) 275-3446,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,31.53262,-94.10301
670133,ER TX  MEDICAL CENTER MANSFIELD,1710 US 287 FRONTAGE ROAD,MANSFIELD,TX,76063,TARRANT,(817) 672-2822,Acute Care Hospitals,Proprietary,TRUE,FALSE,,
670116,WISE HEALTH SYSTEM,3200 NORTH TARRANT PARKWAY,FORT WORTH,TX,76177,TARRANT,(817) 502-7300,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,32.89688,-97.31291
450895,BAYLOR SCOTT WHITE THE HEART HOSPITAL CORINTH,2813 S MAYHILL ROAD,DENTON,TX,76208,DENTON,(940) 320-2300,Acute Care Hospitals,Proprietary,TRUE,FALSE,,
450586,SEYMOUR HOSPITAL,200 STADIUM DRIVE,SEYMOUR,TX,76380,BAYLOR,(940) 889-5572,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,33.59017,-99.2487
671302,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,STEPHENS,(254) 559-2241,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,FALSE,32.75396,-98.88721
671303,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY STREET,EASTLAND,TX,76448,EASTLAND,(254) 631-5342,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,FALSE,32.39982,-98.82114
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450,YOUNG,(940) 549-3400,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,33.08958,-98.58397
451357,LITTLE RIVER HEALTHCARE,1700 BRAZOS,ROCKDALE,TX,76567,MILAM,(512) 446-4500,Critical Access Hospitals,Proprietary,TRUE,FALSE,30.65098,-97.02067
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661,FALLS,(254) 803-3561,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,31.3072,-96.894
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,TOM GREEN,(325) 949-9511,Acute Care Hospitals,Proprietary,TRUE,TRUE,31.41828,-100.46981
670129,THE HEIGHTS HOSPITAL,"1917 ASHLAND STREET, SUITE 300",HOUSTON,TX,77008,HARRIS,(713) 574-6814,Acute Care Hospitals,Proprietary,FALSE,FALSE,29.80367,-95.40415
453312,SHRINERS HOSPITALS FOR CHILDREN,6977 MAIN STREET,HOUSTON,TX,77030,HARRIS,(713) 797-1616,Childrens,Voluntary non-profit - Other,FALSE,FALSE,29.70431,-95.40577
670118,FIRST TEXAS HOSPITAL,9922 LOUETTA RD,HOUSTON,TX,77070,HARRIS,(844) 264-1435,Acute Care Hospitals,Proprietary,TRUE,FALSE,30.00054,-95.56274
454083,INTRACARE NORTH HOSPITAL,1120 CYPRESS STATION DR,HOUSTON,TX,77090,HARRIS,(281) 893-7200,Psychiatric,Voluntary non-profit - Private,TRUE,FALSE,30.02366,-95.44027
450803,UNITED MEMORIAL MEDICAL CENTER,510 W TIDWELL,HOUSTON,TX,77091,HARRIS,(713) 691-1111,Acute Care Hospitals,Proprietary,TRUE,FALSE,29.84781,-95.40846
670310,SE TEXAS ER & HOSPITAL,19211 MCKAY BLVD,HUMBLE,TX,77338,HARRIS,(704) 887-7283,Acute Care Hospitals,Physician,FALSE,FALSE,,
670345,LEGENT NORTH HOUSTON SURGICAL HOSPITAL,24429 TOMBALL PARKWAY,TOMBALL,TX,77375,HARRIS,(346) 766-0880,Acute Care Hospitals,Physician,FALSE,FALSE,30.03713,-95.60625
670280,NORTH HOUSTON SURGICAL HOSPITAL LLC,20635 KUYKENDAHL RD,SPRING,TX,77379,HARRIS,(832) 614-2958,Acute Care Hospitals,Proprietary,TRUE,FALSE,30.07098,-95.51195
670342,HOUSTON METHODIST CYPRESS HOSPITAL,24500 NORTHWEST FWY,CYPRESS,TX,77429,HARRIS,(346) 618-1506,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,,
452114,ATRIUM MEDICAL CENTER,"11929 W AIRPORT BLVD, SUITE 110",STAFFORD,TX,77477,FORT BEND,(281) 207-8200,Long-term,Physician,FALSE,FALSE,29.64685,-95.58828
454085,DEVEREUX TEXAS TREATMENT NETWORK,1150 DEVEREUX DR,LEAGUE CITY,TX,77573,GALVESTON,(281) 335-1000,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,29.50684,-95.10672
670259,CAPROCK HOSPITAL,3134 BRIARCRESRT DR,BRYAN,TX,77802,BRAZOS,(979) 314-2323,Acute Care Hospitals,Proprietary,TRUE,FALSE,,
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,WASHINGTON,(979) 836-6173,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,30.14567,-96.39932
670343,BAYLOR SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,WASHINGTON,(979) 836-6173,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,30.14567,-96.39932
450299,CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,BRAZOS,(979) 764-5151,Acute Care Hospitals,Proprietary,TRUE,TRUE,30.58132,-96.28999
454125,ROCK PRAIRIE BEHAVIORAL HEALTH,3550 NORMAND DRIVE,COLLEGE STATION,TX,77845,BRAZOS,(979) 703-8848,Psychiatric,Proprietary,FALSE,FALSE,30.58055,-96.29258
454014,KERRVILLE STATE HOSP,721 THOMPSON DRIVE,KERRVILLE,TX,78028,KERR,(830) 896-2211,Psychiatric,Government - State,FALSE,FALSE,30.04686,-99.15625
450697,TEXAS VISTA MEDICAL CENTER,7400 BARLITE BLVD,SAN ANTONIO,TX,78224,BEXAR,(210) 921-2000,Acute Care Hospitals,Physician,TRUE,TRUE,29.35354,-98.54471
454159,CEDAR HILLS BEHAVIORAL,1975 BABCOCK RD,SAN ANTONIO,TX,78229,BEXAR,(210) 846-9757,Psychiatric,Voluntary non-profit - Other,TRUE,FALSE,29.49965,-98.57673
450780,METHODIST HOSPITAL AMBULATORY SURGERY,9150 HUEBNER RD SUITE 100,SAN ANTONIO,TX,78240,BEXAR,(210) 575-5000,Acute Care Hospitals,Proprietary,TRUE,FALSE,29.52688,-98.59497
670336,BANDERA FAMILY HOSPITAL,8703 BANDERA RD,SAN ANTONIO,TX,78250,BEXAR,(210) 332-1730,Acute Care Hospitals,Proprietary,TRUE,FALSE,,
450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVENUE,ARANSAS PASS,TX,78336,SAN PATRICIO,(361) 758-8585,Acute Care Hospitals,Proprietary,TRUE,FALSE,27.915,-97.16254
670061,SOUTH TEXAS SURGICAL HOSPITAL,6130 PARKWAY DRIVE,CORPUS CHRISTI,TX,78414,NUECES,(361) 993-2000,Acute Care Hospitals,Proprietary,TRUE,TRUE,27.68604,-97.37555
670143,ASCENSION SETON BASTROP,"630 HIGWAY 71 W,",BASTROP,TX,78602,BASTROP,(737) 881-7400,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,,
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,200 W OLLIE,LLANO,TX,78643,LLANO,(325) 247-5040,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,30.74265,-98.67766
454137,OCEANS BEHAVIORAL HOSPITAL OF SAN MARCOS,1106 N IH 35,SAN MARCOS,TX,78666,HAYS,(512) 353-0194,Psychiatric,Proprietary,FALSE,FALSE,29.88408,-97.91806
454069,AUSTIN LAKES HOSPITAL,1025 EAST 32ND STREET,AUSTIN,TX,78705,TRAVIS,(512) 544-5253,Psychiatric,Proprietary,FALSE,FALSE,30.28852,-97.72435
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,(512) 347-9888,Acute Care Hospitals,Physician,FALSE,FALSE,30.27076,-97.79597
670004,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,FAYETTE,(979) 242-2200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,29.93575,-96.87625
450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,CANADIAN,TX,79014,HEMPHILL,(806) 323-6622,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,35.90339,-100.38826
450099,PAMPA REGIONAL MEDICAL CENTER,1 MEDICAL PLAZA,PAMPA,TX,79065,GRAY,(806) 665-3721,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,35.57247,-100.9648
451345,CROSBYTON CLINIC HOSPITAL,710 WEST MAIN STREET,CROSBYTON,TX,79322,CROSBY,(806) 675-2382,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,33.66062,-101.2461
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,79501,JONES,(325) 823-3231,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,32.76801,-99.89498
450558,ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,ABILENE,TX,79606,TAYLOR,(325) 428-1000,Acute Care Hospitals,Proprietary,TRUE,TRUE,32.37507,-99.74373
670323,ADVANCED ODESSA HOSPITAL & CLINICS,900 E 4TH ST,ODESSA,TX,79761,ECTOR,(713) 790-1666,Acute Care Hospitals,Physician,TRUE,FALSE,31.85173,-102.35957
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,1416 GEORGE DIETER,EL PASO,TX,79936,EL PASO,(915) 598-4240,Acute Care Hospitals,Proprietary,TRUE,FALSE,31.7348,-106.30061
64027,CLEAR VIEW BEHAVIORAL HEALTH,4770 LARIMER PKWY,JOHNSTOWN,CO,80534,WELD,(970) 800-5550,Psychiatric,Proprietary,FALSE,FALSE,40.40453,-104.97518
530037,NORTH PLATTE VALLEY MEDICAL CENTER,1300 WEST BRIDGE AVE,SARATOGA,WY,82331,CARBON,(307) 326-3169,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,,
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,1200 COLLEGE DRIVE,ROCK SPRINGS,WY,82901,SWEETWATER,(307) 362-3711,Acute Care Hospitals,Government - Local,TRUE,TRUE,41.58495,-109.2355
530032,EVANSTON REGIONAL HOSPITAL,190 ARROWHEAD DR,EVANSTON,WY,82930,UINTA,(307) 789-3636,Acute Care Hospitals,Proprietary,TRUE,TRUE,41.24335,-110.9905
534001,WYOMING STATE HOSPITAL,831 HWY 150 SOUTH,EVANSTON,WY,82931,UINTA,(307) 789-3464,Psychiatric,Government - State,FALSE,FALSE,41.26383,-110.9471
131308,CASCADE MEDICAL CENTER,402 LAKE CASCADE PARKWAY,CASCADE,ID,83611,VALLEY,(208) 382-4242,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,FALSE,44.51837,-116.04938
460063,WESTERN PEAKS SPECIALTY HOSPITAL,485 EAST 500 SOUTH,BOUNTIFUL,UT,84010,DAVIS,(801) 295-2361,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
464015,HIGHLAND RIDGE HOSPITAL,7309 SOUTH 180 WEST,MIDVALE,UT,84047,SALT LAKE,(801) 569-2153,Psychiatric,Proprietary,FALSE,FALSE,40.61774,-111.89671
464011,COPPER HILLS YOUTH CENTER,5899 WEST RIVENDELL DRIVE,WEST JORDAN,UT,84088,SALT LAKE,(801) 561-3377,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,,
463302,SHRINERS HOSPITALS FOR CHILDREN - SALT LAKE CITY,1275 EAST FAIRFAX ROAD,SALT LAKE CITY,UT,84103,SALT LAKE,(801) 536-3500,Childrens,Voluntary non-profit - Private,FALSE,FALSE,,
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,SALT LAKE,(801) 314-4100,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,40.64438,-111.88358
30131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,(602) 797-7700,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,FALSE,33.45665,-111.99661
30140,SKI AMBULATORY SURGICAL CENTER LLC,"110 EAST UNIVERSITY DRIVE, SUITE 102",TEMPE,AZ,85281,MARICOPA,(480) 610-6152,Acute Care Hospitals,Proprietary,FALSE,FALSE,,
30077,SAN CARLOS APACHE HEALTHCARE CORP,103 MEDICINE WAY ROAD,PERIDOT,AZ,85542,GILA,(928) 475-1200,Acute Care Hospitals,Government - Federal,FALSE,FALSE,33.29576,-110.41788
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,GRAHAM,(928) 348-4000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,32.82275,-109.73516
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,GREEN VALLEY,AZ,85614,PIMA,(520) 393-4700,Acute Care Hospitals,Proprietary,TRUE,FALSE,31.80657,-111.01002
30195,KAYENTA ALTERNATIVE RURAL HOSPITAL,"US HWY 160, S MP 394, KAYENTA, AZ 86033-0368",KAYENTA,AZ,86033,NAVAJO,(928) 697-4000,Acute Care Hospitals,Government - Federal,TRUE,FALSE,,
34036,"MEDICAL BEHAVIORAL HOSPITAL OF NORTHERN ARIZONA, L",181 WHIPPLE STREET,PRESCOTT,AZ,86301,YAVAPAI,(928) 227-3424,Psychiatric,Proprietary,FALSE,FALSE,,
320070,DHHS USPHS INDIAN HEALTH SERVICES,EXIT #102 OFF I-40 1/2 MILE SOUTH,SAN FIDEL,NM,87049,CIBOLA,(505) 552-5300,Acute Care Hospitals,Government - Federal,TRUE,FALSE,,
320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,SANDOVAL,(505) 994-7402,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,35.30877,-106.68023
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,1901 RED ROCK DRIVE,GALLUP,NM,87301,MCKINLEY,(505) 863-7000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,35.50651,-108.7265
320003,ALTA VISTA REGIONAL HOSPITAL,104 LEGION DRIVE,LAS VEGAS,NM,87701,SAN MIGUEL,(505) 426-3930,Acute Care Hospitals,Proprietary,TRUE,TRUE,35.62344,-105.21087
320016,GILA REGIONAL MEDICAL CENTER,1313 E 32ND ST,SILVER CITY,NM,88061,GRANT,(575) 538-4100,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,FALSE,32.79713,-108.26092
320058,MESCALERO PHS INDIAN HOSPITAL,P O BOX 210,MESCALERO,NM,88340,OTERO,(505) 464-4441,Acute Care Hospitals,Government - Federal,FALSE,FALSE,33.15879,-105.77247
320067,GUADALUPE COUNTY HOSPITAL,"117 CAMINO DE VIDA, SUITE 100",SANTA ROSA,NM,88435,GUADALUPE,(575) 472-3417,Acute Care Hospitals,Government - Local,TRUE,FALSE,34.93022,-104.69356
294009,MONTEVISTA HOSPITAL,5900 WEST ROCHELLE AVENUE,LAS VEGAS,NV,89103,CLARK,(702) 364-1111,Psychiatric,Proprietary,FALSE,FALSE,36.11175,-115.22164
294014,SANA BEHAVIORAL HEALTH-LAS VEGAS,5975 WEST TWAIN AVENUE,LAS VEGAS,NV,89103,CLARK,(801) 559-7764,Psychiatric,Proprietary,FALSE,FALSE,36.12129,-115.22336
294016,"THRIVE BEHAVIORAL HOSPITAL, LLC",5900 W ROCHELLE AVE,LAS VEGAS,NV,89103,CLARK,(702) 600-7077,Psychiatric,Proprietary,FALSE,FALSE,36.11175,-115.22164
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,CLARK,(702) 369-7600,Acute Care Hospitals,Proprietary,TRUE,TRUE,36.11396,-115.12451
