REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_TYPE,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,,TRAUMA CENTER,OVERALL,Trauma Center (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,NEUROLOGY AND NEUROSURGERY,,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,,NIA-DESIGNATED ALZHEIMER'S CENTER,OVERALL,NIA-designated Alzheimer's Center (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,DISCHARGE TO HOME OVERALL SCORE,OVERALL,Discharge to Home Overall Score (used for specialty score),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,HCAHPS SCORE,OVERALL,HCAHPS Score,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,INTENSIVISTS,OVERALL,Intensivists,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,NURSE MAGNET,OVERALL,Nurse Magnet,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,NURSE STAFFING,OVERALL,Nurse Staffing,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,OUTCOMES,OVERALL,Outcomes,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,PATIENT VOLUME,OVERALL,Patient Volume (includes Inpatient and Outpatient),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,Patient Volume without Transfers,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,PROCESS,OVERALL,Process,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,PUBLIC TRANSPARENCY,OVERALL,Public Transparency,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,STRUCTURE,OVERALL,Structure,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,OBSTETRICS AND GYNECOLOGY,,SURVIVAL SCORE,OVERALL,Survival Score (Used for overall specialty score),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,OBSTETRICS AND GYNECOLOGY,,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,OBSTETRICS AND GYNECOLOGY,,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,OBSTETRICS AND GYNECOLOGY,,U.S. NEWS RANK,OVERALL,U.S. News Rank,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,OBSTETRICS AND GYNECOLOGY,,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score,,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,NURSE MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,NURSE MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,NURSE STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,NURSE STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,NURSE STAFFING ADJUSTED SCALE,OVERALL,Nurse Staffing Adjusted Scale (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,PATIENT SERVICES,OVERALL,Patient Services (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,PATIENT SERVICES,OVERALL,Patient Services (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,PATIENT VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,PATIENT VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,OVERALL,Prevention of Outpatient Procedural Complications (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,OVERALL,Prevention of Outpatient Procedural Complications (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,PROCESS,OVERALL,Process (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,PROCESS,OVERALL,Process (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,STRUCTURE,OVERALL,Structure (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,STRUCTURE,OVERALL,Structure (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,,TRAUMA CENTER,OVERALL,Trauma Center (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,,TRAUMA CENTER,OVERALL,Trauma Center (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,NURSE MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,NURSE MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,NURSE STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,NURSE STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,NURSE STAFFING ADJUSTED SCALE,OVERALL,Nurse Staffing Adjusted Scale (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,PATIENT SERVICES,OVERALL,Patient Services (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,PATIENT SERVICES,OVERALL,Patient Services (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,PATIENT VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,PATIENT VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,PROCESS,OVERALL,Process (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,PROCESS,OVERALL,Process (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,PUBLIC TRANSPARENCY,OVERALL,Public Transparency (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,PUBLIC TRANSPARENCY,OVERALL,Public Transparency (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,STRUCTURE,OVERALL,Structure (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,STRUCTURE,OVERALL,Structure (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,,TRAUMA CENTER,OVERALL,Trauma Center (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,,TRAUMA CENTER,OVERALL,Trauma Center (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,PULMONOLOGY,,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,PULMONOLOGY,,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,PULMONOLOGY,,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,PULMONOLOGY,,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,PULMONOLOGY,,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,PULMONOLOGY,,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,PULMONOLOGY,,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,PULMONOLOGY,,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR NEUROLOGICAL CONDITIONS,OVERALL,Number of patients treated for neurological conditions (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR NEUROLOGICAL CONDITIONS,OVERALL,Number of patients treated for neurological conditions (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR NON-TRAUMATIC BRAIN INJURY,OVERALL,Number of patients treated for non-traumatic brain injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR NON-TRAUMATIC BRAIN INJURY,OVERALL,Number of patients treated for non-traumatic brain injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR STROKE,OVERALL,Number of patients treated for stroke (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR STROKE,OVERALL,Number of patients treated for stroke (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR TRAUMATIC SPINAL CORD INJURY,OVERALL,Number of patients treated for traumatic spinal cord injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED FOR TRAUMATIC SPINAL CORD INJURY,OVERALL,Number of patients treated for traumatic spinal cord injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED WITH NON-TRAUMATIC SPINAL CORD INJURY,OVERALL,Number of patients treated with non-traumatic spinal cord injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED WITH NON-TRAUMATIC SPINAL CORD INJURY,OVERALL,Number of patients treated with non-traumatic spinal cord injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED WITH TRAUMATIC BRAIN INJURY,OVERALL,Number of patients treated with traumatic brain injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,NUMBER OF PATIENTS TREATED WITH TRAUMATIC BRAIN INJURY,OVERALL,Number of patients treated with traumatic brain injury (Structure),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,,,,,
